tourist_id,timestamp,latitude,longitude,ground_truth,deviation_clipped,deviation_z_score,dist_to_nearest_poi,speed,acceleration,bearing_change,is_stationary,stationary_streak,dwell_ratio,time_past_departure,dwell_excess_minutes,should_be_in_transit,phase_mismatch,speed_rolling_mean_5,speed_rolling_std_5,deviation_rolling_mean_10,deviation_rolling_max_15,hour_of_day,_raw_dist_to_route,if_prediction,if_anomaly_score,is_if_anomaly,is_true_anomaly,is_hybrid_anomaly,rule_applied
T001,2026-03-05 06:10:00,27.012506,88.265047,dwell,562.0058730468255,2.2055607843315537,4.70358320660599,6.5562734144157835,-3.4070533883852425,179.32366290145336,0.0,0.0,0.1746031746031746,0.0,0.0,0.0,0.0,11.686097876610232,4.709547047173356,558.9240179824304,571.1459040179428,6.0,562.0058730468255,1,0.05282607137190909,0,0,0,none
T001,2026-03-05 06:11:00,27.012585,88.265041,dwell,570.556422286688,2.2504802896007594,10.287325155144444,8.804485460722164,2.2482120463063806,22.117247012088285,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,11.32902398310981,4.878108399896769,560.812014161047,571.1459040179428,6.0,570.556422286688,1,0.06159143346078649,0,0,0,none
T001,2026-03-05 06:12:00,27.012519,88.265144,dwell,565.1779389934986,2.2222249340848323,14.420869234063671,12.568729199359879,3.764243738637715,129.5961559286486,0.0,0.0,0.20634920634920634,0.0,0.0,0.0,0.0,9.980700247332456,2.4458750819689246,561.1782965642257,571.1459040179428,6.0,565.1779389934986,1,0.07062954205425365,0,0,0,none
T001,2026-03-05 06:13:00,27.012516,88.26498,dwell,561.9851569997244,2.2054519545288347,2.6628489520331238,16.249981660549565,3.681252461189686,143.09856289171222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,10.828559307569684,3.7255181035436236,561.7354747739295,571.1459040179428,6.0,561.9851569997244,1,0.07240106741714836,0,0,0,none
T001,2026-03-05 06:14:00,27.012507,88.265099,dwell,563.0352145714837,2.210968333103408,9.83821329638698,11.831062528932668,-4.418919131616898,173.97151828249483,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,11.202106452796013,3.7106818319658696,563.1775052466459,571.1459040179428,6.0,563.0352145714837,1,0.060253187915318696,0,0,0,none
T001,2026-03-05 06:15:00,27.012508,88.265035,dwell,562.0191265376923,2.2056304102978075,3.5795478512064434,6.341095509172913,-5.489967019759755,176.15253162335287,0.0,0.0,0.25396825396825395,0.0,0.0,0.0,0.0,11.159070871747437,3.7786585284881076,563.0445543444332,571.1459040179428,6.0,562.0191265376923,1,0.059016061531562636,0,0,0,none
T001,2026-03-05 06:16:00,27.01258,88.264966,dwell,568.7876378286758,2.241188147008169,9.51190231404866,10.527100005678077,4.186004496505165,48.5049985091448,0.0,0.0,0.2698412698412698,0.0,0.0,0.0,0.0,11.50359378073862,3.5838134592676667,562.8087277255066,571.1459040179428,6.0,568.7876378286758,1,0.061146441649537364,0,0,0,none
T001,2026-03-05 06:17:00,27.012385,88.26502,dwell,548.2911522381061,2.1335117900095395,12.939997206533,22.3331562082442,11.806056202566124,153.36863984260583,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,13.456479182515485,6.092023013584763,562.3408251332397,571.1459040179428,6.0,548.2911522381061,1,0.06468159402518103,0,0,0,none
T001,2026-03-05 06:18:00,27.012515,88.264959,dwell,561.5413637439542,2.2031205284494346,4.390772954524713,15.667605951659747,-6.665550256584455,171.1719275030095,0.0,0.0,0.30158730158730157,0.0,0.0,0.0,0.0,13.34000404073752,6.030517614462466,562.0116189539297,571.1459040179428,6.0,561.5413637439542,1,0.060947709155268925,0,0,0,none
T001,2026-03-05 06:19:00,27.012558,88.265041,dwell,567.5983553783828,2.234940363644329,7.621709472765909,9.425987816086279,-6.241618135573468,82.20573726667254,0.0,0.0,0.31746031746031744,0.0,0.0,0.0,0.0,12.858989098168243,6.272047361892266,563.0998241625032,571.1459040179428,6.0,567.5983553783828,1,0.06501636555387386,0,0,0,none
T001,2026-03-05 06:20:00,27.012434,88.265035,dwell,553.9152004904626,2.1630571979148283,8.116698626945432,13.800976487786935,4.374988671700656,122.94959854802023,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,14.350965293891047,5.114409814460405,562.2907569068668,571.1459040179428,6.0,553.9152004904626,1,0.07496578374560614,0,0,0,none
T001,2026-03-05 06:21:00,27.012487,88.264901,dwell,557.5791412845084,2.182305365861388,9.91333321273506,14.524022472057913,0.7230459842709784,111.4706630236646,0.0,0.0,0.3492063492063492,0.0,0.0,0.0,0.0,15.150349787167016,4.659444071052369,560.9930288066489,570.556422286688,6.0,557.5791412845084,1,0.07532924824027498,0,0,0,none
T001,2026-03-05 06:22:00,27.01253,88.264997,dwell,563.7964169488937,2.2149672381145145,3.349060211188737,10.644489118579518,-3.8795333534783953,129.36928184201653,0.0,0.0,0.36507936507936506,0.0,0.0,0.0,0.0,12.812616369234078,2.656443149237077,560.8548766021884,570.556422286688,6.0,563.7964169488937,1,0.07465017648324201,0,0,0,none
T001,2026-03-05 06:23:00,27.01245,88.265035,dwell,555.6670906521753,2.1722605879126604,6.552299775633616,9.659330057887038,-0.9851590606924798,93.75448051722094,0.0,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,11.610961190479536,2.3874219370979377,560.2230699674335,570.556422286688,6.0,555.6670906521753,1,0.07126127756146772,0,0,0,none
T001,2026-03-05 06:24:00,27.012533,88.264961,dwell,563.5489533082973,2.2136672111810536,5.328362765571979,11.78634227761532,2.1270122197282824,164.47696265628818,0.0,0.0,0.3968253968253968,0.0,0.0,0.0,0.0,12.083032082785346,2.0580044500104546,560.2744438411148,570.556422286688,6.0,563.5489533082973,1,0.06629533530375936,0,0,0,none
T001,2026-03-05 06:25:00,27.012527,88.265068,dwell,564.6699843435036,2.21955644216263,7.375118124250096,10.62086230771703,-1.165479969898291,132.06169768044725,0.0,0.0,0.4126984126984127,0.0,0.0,0.0,0.0,11.447009246771364,1.8778652439566896,560.539529621696,570.556422286688,6.0,564.6699843435036,1,0.07475107673608705,0,0,0,none
T001,2026-03-05 06:26:00,27.012452,88.265025,dwell,555.7146321968621,2.1725103429409236,5.883958920530305,9.364554795777744,-1.2563075119392852,113.4558740753741,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,10.41511571151533,0.9552612612789383,559.2322290585146,568.7876378286758,6.0,555.7146321968621,1,0.07629107548282238,0,0,0,none
T001,2026-03-05 06:27:00,27.0125,88.265151,dwell,563.2367227086798,2.2120269371271553,14.958722799250902,13.575366930234642,4.210812134456898,140.2089590523026,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,11.001291273846356,1.7224011557545977,560.726786105572,568.7876378286758,6.0,563.2367227086798,1,0.07063212319683099,0,0,0,none
T001,2026-03-05 06:28:00,27.012376,88.265046,dwell,547.7595454263723,2.1307190436828476,14.521693484355438,17.271664824329584,3.6962978940949416,150.18244306086228,0.0,0.0,0.4603174603174603,0.0,0.0,0.0,0.0,12.523758227134865,3.0738355276251252,559.3486042738139,568.7876378286758,6.0,547.7595454263723,1,0.07354097754811134,0,0,0,none
T001,2026-03-05 06:29:00,27.01248,88.264993,dwell,558.2476452709893,2.185817288604692,2.329506101817738,12.700364705650289,-4.571300118679295,118.55014474207562,0.0,0.0,0.47619047619047616,0.0,0.0,0.0,0.0,12.706562712741857,3.0460704017397293,558.4135332630743,568.7876378286758,6.0,558.2476452709893,1,0.07398317155299472,0,0,0,none
T001,2026-03-05 06:30:00,27.012627,88.264999,dwell,574.4696434131748,2.2710380283003166,14.122103148394151,16.356457640575833,3.656092934925544,26.501566564949883,0.0,0.0,0.49206349206349204,0.0,0.0,0.0,0.0,13.853681779313618,3.1427040749036657,560.4689775553458,574.4696434131748,6.0,574.4696434131748,1,0.05378149977656704,0,0,0,none
T001,2026-03-05 06:31:00,27.012649,88.264971,dwell,576.4424459563504,2.2814019606919516,16.815274004472485,3.6984172993362536,-12.65804034123958,50.672614978708964,1.0,1.0,0.5079365079365079,0.0,0.0,0.0,0.0,12.72045428002532,5.3866146225604545,562.3553080225299,576.4424459563504,6.0,576.4424459563504,-1,-0.023341838523318725,1,0,0,suppress:persistence<3
T001,2026-03-05 06:32:00,27.012523,88.264967,dwell,562.5458396011514,2.2083974477787582,4.15065006914577,14.016163260234757,10.317745960898502,129.78989261571328,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,12.808613546025345,5.40767034426396,562.2302502877557,576.4424459563504,6.0,562.5458396011514,1,0.0689822218130503,0,0,0,none
T001,2026-03-05 06:33:00,27.012454,88.265004,dwell,555.5793610703854,2.171799708815783,5.130292749469385,8.50302998975813,-5.513133270476628,27.155407066651208,0.0,0.0,0.5396825396825397,0.0,0.0,0.0,0.0,11.054886579111052,5.005322813858791,562.2214773295767,576.4424459563504,6.0,555.5793610703854,1,0.05873657470235283,0,0,0,none
T001,2026-03-05 06:34:00,27.012481,88.265013,dwell,558.6890556722498,2.188136196582306,2.474275874869021,3.1318521211011876,-5.371177868656941,137.92484666101865,1.0,1.0,0.5555555555555556,0.0,0.0,0.0,0.0,9.141184062201232,5.957529186363649,561.7354875659719,576.4424459563504,6.0,558.6890556722498,-1,-0.003986139595372862,1,0,0,suppress:persistence<3
T001,2026-03-05 06:35:00,27.01236,88.265133,dwell,547.6181942733656,2.1299764687108573,20.39451413927237,17.953944816391708,14.82209269529052,121.99812313598963,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,9.460681497364408,6.4626388238460475,560.0303085589582,576.4424459563504,6.0,547.6181942733656,1,0.0639353688563094,0,0,0,none
T001,2026-03-05 06:36:00,27.012489,88.265116,dwell,561.3793218565708,2.2022692566527393,11.556381714964783,14.442669063645257,-3.5112757527464513,145.23415797623858,0.0,0.0,0.5873015873015873,0.0,0.0,0.0,0.0,11.609531850226208,5.822188688492871,560.5967775249289,576.4424459563504,6.0,561.3793218565708,1,0.07179783278012714,0,0,0,none
T001,2026-03-05 06:37:00,27.012433,88.26502,dwell,553.5482061237528,2.161129227567341,7.709014133505782,11.367413699378767,-3.0752553642664893,116.5190316683055,0.0,0.0,0.6031746031746031,0.0,0.0,0.0,0.0,11.07978193805501,5.666901624912868,559.6279258664363,576.4424459563504,6.0,553.5482061237528,1,0.07341660956766044,0,0,0,none
T001,2026-03-05 06:38:00,27.012711,88.264942,dwell,582.8142028731352,2.314875385657833,24.155432632122068,31.863305926285932,20.495892226907166,109.18083974692598,0.0,0.0,0.6190476190476191,0.0,0.0,0.0,0.0,15.75183712536057,10.54312354696101,563.1333916111125,582.8142028731352,6.0,582.8142028731352,1,0.03947059746602932,0,0,0,none
T001,2026-03-05 06:39:00,27.0124,88.264964,dwell,549.0005984386797,2.1372387988192565,11.677403505688423,34.650230084766946,2.786924158481014,169.57172207309216,0.0,0.0,0.6349206349206349,0.0,0.0,0.0,0.0,22.05551271809372,10.533677201650015,562.2086869278817,582.8142028731352,6.0,549.0005984386797,1,0.04395811015818535,0,0,0,none
T001,2026-03-05 06:40:00,27.012531,88.265046,dwell,564.7263079209771,2.2198523327731774,5.713842813255551,16.67847926550554,-17.971750819261405,147.24688277122323,0.0,0.0,0.6507936507936508,0.0,0.0,0.0,0.0,21.80041960791649,10.672367223089799,561.2343533786618,582.8142028731352,6.0,564.7263079209771,1,0.053030058211226305,0,0,0,none
T001,2026-03-05 06:41:00,27.012586,88.264983,dwell,569.7146068570369,2.2460578915106315,9.709923889260853,8.738008297692797,-7.940470967812743,74.72807171344209,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,20.659487454725998,11.890954060258817,560.5615694687306,582.8142028731352,6.0,569.7146068570369,1,0.04344695942258059,0,0,0,none
T001,2026-03-05 06:42:00,27.012393,88.264971,dwell,548.3465312482124,2.1338027184243686,12.239786726953998,21.493520597373617,12.75551229968082,131.24833451957704,0.0,0.0,0.6825396825396826,0.0,0.0,0.0,0.0,22.684708834324965,10.71709524870243,559.1416386334365,582.8142028731352,6.0,548.3465312482124,1,0.055748566117308385,0,0,0,none
T001,2026-03-05 06:43:00,27.012583,88.265031,dwell,570.1691465871049,2.2484457731808134,9.726703104409957,21.94723609035345,0.45371549297983194,167.45719826820908,0.0,0.0,0.6984126984126984,0.0,0.0,0.0,0.0,20.70149486713847,9.434723837404693,560.6006171851084,582.8142028731352,6.0,570.1691465871049,1,0.0503231236449076,0,0,0,none
T001,2026-03-05 06:44:00,27.01237,88.264998,dwell,546.2732872558461,2.122911126337479,14.456698204567846,23.90907024078047,1.9618341504270198,172.14540792901758,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,18.553262898341174,6.097189479580765,559.3590403434681,582.8142028731352,6.0,546.2732872558461,1,0.0503166399665998,0,0,0,none
T001,2026-03-05 06:45:00,27.012593,88.265142,dwell,573.2211957813181,2.2644794262264205,17.45918923381603,28.607043038123727,4.697972797343258,157.9472169732587,0.0,0.0,0.7301587301587301,0.0,0.0,0.0,0.0,20.938975652864812,7.379167176810935,561.9193404942635,582.8142028731352,6.0,573.2211957813181,1,0.04912538170602898,0,0,0,none
T001,2026-03-05 06:46:00,27.012537,88.265021,dwell,564.9603586012581,2.2210818959826533,4.610271845633047,13.507682132682909,-15.099360905440818,147.36257945683883,0.0,0.0,0.746031746031746,0.0,0.0,0.0,0.0,21.892910419862837,5.468523433614917,562.2774441687321,582.8142028731352,6.0,564.9603586012581,1,0.05619406842428837,0,0,0,none
T001,2026-03-05 06:47:00,27.012417,88.264944,dwell,550.5466230135205,2.1453606933417886,10.768179803997143,15.369835895804705,1.8621537631217961,32.7938317997486,0.0,0.0,0.7619047619047619,0.0,0.0,0.0,0.0,20.668173479549054,6.215104189135614,561.9772858577089,582.8142028731352,6.0,550.5466230135205,1,0.04816759361144263,0,0,0,none
T001,2026-03-05 06:48:00,27.012503,88.265034,dwell,561.4543984676951,2.2026636645596924,3.3846679682536602,13.074322441289972,-2.295513454514733,166.7603641734313,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,18.893590749736354,6.9784477756770436,559.8413054171649,582.8142028731352,6.0,561.4543984676951,1,0.057092856130374736,0,0,0,none
T001,2026-03-05 06:49:00,27.012539,88.264968,dwell,564.317937037625,2.2177069947917287,5.371722066000442,7.666344706029294,-5.407977735260678,101.51787132554887,0.0,0.0,0.7936507936507936,0.0,0.0,0.0,0.0,15.64504564278612,7.79303737436193,561.3730392770594,582.8142028731352,6.0,564.317937037625,1,0.06005761991564318,0,0,0,none
T001,2026-03-05 06:50:00,27.012423,88.264948,dwell,551.2684567476078,2.149152778892348,9.992217526431876,13.049891992594572,5.383547286565278,112.74425063026294,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,12.533615433680291,2.882801689914224,560.0272541597226,582.8142028731352,6.0,551.2684567476078,1,0.06598228540653533,0,0,0,none
T001,2026-03-05 06:51:00,27.012423,88.265043,dwell,552.8500701062284,2.1574616357392493,9.563139982699767,9.411123440683749,-3.6387685519108235,98.73267682650177,0.0,0.0,0.8253968253968254,0.0,0.0,0.0,0.0,11.71430369528046,3.1099426852561147,558.3408004846417,582.8142028731352,6.0,552.8500701062284,1,0.06174320528927513,0,0,0,none
T001,2026-03-05 06:52:00,27.012346,88.264978,dwell,543.3082568647599,2.1073346183799746,17.26215165105761,10.713131980412536,1.3020085397287868,126.94559972338476,0.0,0.0,0.8412698412698413,0.0,0.0,0.0,0.0,10.782962912202025,2.3446441566242076,557.8369730462964,582.8142028731352,6.0,543.3082568647599,1,0.06453357226864759,0,0,0,none
T001,2026-03-05 06:53:00,27.01253,88.265101,dwell,565.5858349283309,2.224367776968956,10.546940347352942,23.81341164120122,13.100279660788685,173.8304169955198,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,12.930780752184273,6.392692764077844,557.3786418804191,573.2211957813181,6.0,565.5858349283309,1,0.04626334829086687,0,0,0,none
T001,2026-03-05 06:54:00,27.012505,88.265067,dwell,562.2448948362786,2.2068164627949605,6.6605588473675414,4.367194756364014,-19.446216884837206,160.30992766463345,1.0,1.0,0.873015873015873,0.0,0.0,0.0,0.0,12.270950762251218,7.192181922915509,558.9758026384623,573.2211957813181,6.0,562.2448948362786,-1,-0.01607252057944042,1,0,0,suppress:persistence<3
T001,2026-03-05 06:55:00,27.012473,88.26495,dwell,556.7888750689405,2.178153776713314,5.792061140012636,12.124419560997614,7.7572248046336005,22.46772811379887,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,12.085856275931826,7.179020569644813,557.3325705672245,573.2211957813181,6.0,556.7888750689405,1,0.05225255323447631,0,0,0,none
T001,2026-03-05 06:56:00,27.012455,88.265102,dwell,557.4067340761811,2.181399640827164,11.275640153543279,15.190231639486527,3.0658120784889125,155.3623557715656,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,13.241677915692382,7.105573124328725,556.5772081147168,573.2211957813181,6.0,557.4067340761811,1,0.06645261462662483,0,0,0,none
T001,2026-03-05 06:57:00,27.012566,88.265032,dwell,568.3228704921879,2.238746535570743,7.9942616445668815,14.157261970924292,-1.0329696685622345,126.90015930025436,0.0,0.0,0.9206349206349206,0.0,0.0,0.0,0.0,13.930503913794734,6.964715016384321,558.3548328625835,573.2211957813181,6.0,568.3228704921879,1,0.06742743594186373,0,0,0,none
T001,2026-03-05 06:58:00,27.012722,88.264998,dwell,584.8801848032427,2.3257288271844785,24.686068810744935,17.670386512303438,3.5131245413791454,18.340234451198,0.0,0.0,0.9365079365079365,0.0,0.0,0.0,0.0,12.701898888015176,5.069431087240961,560.6974114961383,584.8801848032427,6.0,584.8801848032427,1,0.030753902521221566,0,0,0,none
T001,2026-03-05 06:59:00,27.012541,88.265021,dwell,565.3987690834612,2.2233850441679865,5.011214582419367,20.254843354229223,2.5844568419257854,175.47042455738068,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,15.879428607588219,3.158034505307111,560.805494700722,584.8801848032427,6.0,565.3987690834612,1,0.041943839255679016,0,0,0,none
T001,2026-03-05 07:00:00,27.012485,88.265154,dwell,561.657271319084,2.203729437980943,15.346822901830032,14.572917433406314,-5.681925920822909,58.24518651973541,0.0,0.0,0.9682539682539683,0.0,0.0,0.0,0.0,16.36912818206996,2.564204452110258,561.8443761578694,584.8801848032427,7.0,561.657271319084,1,0.04726177077656574,0,0,0,none
T001,2026-03-05 07:01:00,27.0126,88.264907,dwell,570.093148225864,2.248046522946419,14.440297553522925,27.608781961386065,13.03586452797975,177.70433085022557,0.0,0.0,0.9841269841269841,0.0,0.0,0.0,0.0,18.852838246449867,5.486267389814269,563.568683969833,584.8801848032427,7.0,570.093148225864,1,0.033686426079860665,0,0,0,none
T001,2026-03-05 07:02:00,27.012473,88.265029,dwell,558.0830796110074,2.184952758406301,4.155352175114261,18.58740950349337,-9.021372457892696,158.14957335144283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.73886775296368,4.860383058885411,565.0461662444578,584.8801848032427,7.0,558.0830796110074,1,0.05901489673107713,0,0,0,none
T001,2026-03-05 07:03:00,27.007552,88.264019,transit,0.0,-0.722107161796457,558.7097394502556,556.2630717690391,537.6756622655457,50.92064872173489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.45740480431081,239.75613654917393,508.4875827516247,584.8801848032427,7.0,4.716366376858093,-1,-0.08701406279318269,1,0,0,suppress:persistence<3
T001,2026-03-05 07:04:00,27.007482,88.263638,transit,0.0,-0.6756816470738483,574.0584741897056,38.539404221788686,-517.7236675472504,67.98549588666657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,131.1143169778227,237.84405430074113,452.26309326799685,584.8801848032427,7.0,13.553588586733214,-1,-0.02325485089176338,1,0,0,suppress:low_signal
T001,2026-03-05 07:05:00,27.007491,88.263335,transit,0.0,-0.7307441185035723,580.8861565777985,30.03452612976809,-8.504878092020597,13.561380797357401,0.0,0.0,0.0,2.0,0.0,0.0,0.0,134.20663871709507,236.04374102392273,396.58420576110285,584.8801848032427,7.0,3.072298323032537,1,0.010957922239886397,0,0,0,none
T001,2026-03-05 07:06:00,27.007463,88.262957,transit,0.0,-0.7294196796747695,595.5354521051655,37.577217448716205,7.5426913189481155,6.662125850614871,0.0,0.0,0.0,3.0,0.0,0.0,0.0,136.2003258145611,234.95789982186864,340.8435323534847,584.8801848032427,7.0,3.324408833889557,1,0.011618256592109077,0,0,0,none
T001,2026-03-05 07:07:00,27.007456,88.262558,transit,0.0,-0.6963850505149978,610.8171873975198,39.536126680770955,1.9589092320547508,3.624612162856806,0.0,0.0,0.0,4.0,0.0,0.0,0.0,140.3900692500166,232.51035370254004,284.0112453042659,584.8801848032427,7.0,9.612639782970556,1,0.016901032368868196,0,0,0,none
T001,2026-03-05 07:08:00,27.007578,88.262274,transit,0.0,-0.728435784048563,610.3022152591303,31.23521541589636,-8.300911264874596,26.869479123062547,0.0,0.0,0.0,5.0,0.0,0.0,0.0,35.38449797938806,4.411241818556012,225.52322682394166,584.8801848032427,7.0,3.5116960256861964,1,0.08449380496537634,0,0,0,none
T001,2026-03-05 07:09:00,27.007636,88.261927,transit,0.0,-0.7158585105003898,620.6444476325906,34.9765727849549,3.7413573690585373,15.115882443421526,0.0,0.0,0.0,6.0,0.0,0.0,0.0,34.6719316920213,4.046925793845435,168.98334991559554,584.8801848032427,7.0,5.905814040396406,1,0.08568207460417843,0,0,0,none
T001,2026-03-05 07:10:00,27.007738,88.261613,transit,0.0,-0.7236222439863792,626.8707802594931,33.11069288019797,-1.8658799047569232,9.406432066384355,0.0,0.0,0.0,7.0,0.0,0.0,0.0,35.287165042107276,3.3372821811693756,112.81762278368714,584.8801848032427,7.0,4.427966386926554,1,0.08806207853300935,0,0,0,none
T001,2026-03-05 07:11:00,27.007836,88.261209,transit,0.0,-0.6451300354011043,640.3167735784903,41.48063079061042,8.369937910412446,4.801415330394093,0.0,0.0,0.0,8.0,0.0,0.0,0.0,36.06784771048612,4.319061247433673,55.80830796110074,584.8801848032427,7.0,19.36917044586919,1,0.09257489588823486,0,0,0,none
T001,2026-03-05 07:12:00,27.00797,88.260885,transit,0.0,-0.7343662768560945,648.0061679811228,35.38794164074756,-6.092689149862856,9.670393684223143,0.0,0.0,0.0,9.0,0.0,0.0,0.0,35.23821070248144,3.860342784618541,0.0,584.8801848032427,7.0,2.3828106903837316,1,0.09822246317485611,0,0,0,none
T001,2026-03-05 07:13:00,27.008128,88.260632,transit,0.0,-0.7055151564262178,650.8334998994412,30.608511264651508,-4.779430376096055,10.127557160766457,0.0,0.0,0.0,10.0,0.0,0.0,0.0,35.11286987223247,4.02928590635514,0.0,570.093148225864,7.0,7.874699445222318,1,0.09804826664413718,0,0,0,none
T001,2026-03-05 07:14:00,27.008229,88.260257,transit,0.0,-0.7186123242284288,668.0732937375955,38.81099739338172,8.20248612873021,18.20832615024932,0.0,0.0,0.0,11.0,0.0,0.0,0.0,35.87975479391784,4.349068506926166,0.0,570.093148225864,7.0,5.381618154046113,1,0.09886537298790105,0,0,0,none
T001,2026-03-05 07:15:00,27.00824,88.259917,transit,0.0,-0.6951123041638261,691.3385906230881,33.70537146604933,-5.10562592733239,14.740492204013378,0.0,0.0,0.0,12.0,0.0,0.0,0.0,35.9986905110881,4.261663347865261,0.0,570.093148225864,7.0,9.854910490992085,1,0.09758785518639734,0,0,0,none
T001,2026-03-05 07:16:00,27.008274,88.259549,transit,0.0,-0.7189508957843073,715.839459755714,36.652574359302456,2.9472028932531273,3.840782392039614,0.0,0.0,0.0,13.0,0.0,0.0,0.0,35.033079224826515,3.0968115473854776,0.0,558.0830796110074,7.0,5.317170143267615,1,0.09228586106852316,0,0,0,none
